,diff_type,diff_mean
60,14_00001413_s002_t001_8_s_0,13.794681016699727
61,14_00001413_s002_t001_8_s_mode0,4.592851245913252
62,14_00001413_s002_t001_8_s_0_r,1.1667894431479557
63,14_00001413_s003_t001_10_bs_0,6.886521645186477
64,14_00001413_s003_t001_10_bs_mode0,-2.315308125599998
65,14_00001413_s003_t001_10_bs_0_r,0.97480868679842
66,14_00001413_s003_t001_10_s_0,16.839106057702367
67,14_00001413_s003_t001_10_s_mode0,7.637276286915892
68,14_00001413_s003_t001_10_s_0_r,1.2035991349907615
69,14_00001413_s003_t001_11_bs_0,9.039633239094385
70,14_00001413_s003_t001_11_bs_mode0,-0.16219653169208925
71,14_00001413_s003_t001_11_bs_0_r,0.9982352484384744
72,14_00001413_s003_t001_11_s_0,15.655838611777739
73,14_00001413_s003_t001_11_s_mode0,6.454008840991264
74,14_00001413_s003_t001_11_s_0_r,1.1892924237183549
75,14_00001413_s003_t001_9_bs,-0.7218397882624714
76,14_00001413_s003_t001_9_bs_ov100,0.0
77,14_00001413_s003_t001_9_bs_ov120,0.0
78,14_00001413_s003_t001_9_bs_0,10.454898768870322
79,14_00001413_s003_t001_9_bs_mode0,1.2530689980838474
80,14_00001413_s003_t001_9_bs_0_r,1.0136338024493996
81,14_00001413_s003_t001_9_s,-0.5148219425008165
82,14_00001413_s003_t001_9_s_ov100,0.0
83,14_00001413_s003_t001_9_s_ov120,0.0
84,14_00001413_s003_t001_9_s_0,10.661916614631977
85,14_00001413_s003_t001_9_s_mode0,1.4600868438455024
86,14_00001413_s003_t001_9_s_0_r,1.128911653186588
87,14_00001413_s003_t001_9_basale_0,11.176738557132794
88,87_00008760_s001_t001_1_bs,4.8770146337263185
89,87_00008760_s001_t001_1_bs_ov100,1.0
90,87_00008760_s001_t001_1_bs_ov120,0.0
91,87_00008760_s001_t001_1_bs_0,24.508812677228903
92,87_00008760_s001_t001_1_bs_mode0,25.665194920781616
93,87_00008760_s001_t001_1_bs_0_r,1.3448803377257175
94,87_00008760_s001_t001_1_s,17.644724870846588
95,87_00008760_s001_t001_1_s_ov100,1.0
96,87_00008760_s001_t001_1_s_ov120,0.0
97,87_00008760_s001_t001_1_s_0,37.27652291434917
98,87_00008760_s001_t001_1_s_mode0,38.432905157901885
99,87_00008760_s001_t001_1_s_0_r,1.4932449224630282
100,87_00008760_s001_t001_1_basale_0,19.631798043502585
101,10_00001006_s001_t001_1_bs,-0.277346829685726
102,10_00001006_s001_t001_1_bs_ov100,0.0
103,10_00001006_s001_t001_1_bs_ov120,0.0
104,10_00001006_s001_t001_1_bs_0,6.781182803310486
105,10_00001006_s001_t001_1_bs_mode0,3.3467830359681443
106,10_00001006_s001_t001_1_bs_0_r,1.0381797892880573
107,10_00001006_s001_t001_1_s,44.5984976841046
108,10_00001006_s001_t001_1_s_ov100,1.0
109,10_00001006_s001_t001_1_s_ov120,1.0
110,10_00001006_s001_t001_1_s_0,51.65702731710081
111,10_00001006_s001_t001_1_s_mode0,48.22262754975847
112,10_00001006_s001_t001_1_s_0_r,1.613328341286266
113,10_00001006_s001_t001_1_basale_0,7.058529632996212
114,10_00001006_s002_t003_2_bs_0,19.68972271414148
115,10_00001006_s002_t003_2_bs_mode0,16.25532294679914
116,10_00001006_s002_t003_2_bs_0_r,1.1854392108027954
117,10_00001006_s002_t003_2_s_0,52.40080345466154
118,10_00001006_s002_t003_2_s_mode0,48.9664036873192
119,10_00001006_s002_t003_2_s_0_r,1.6221592595258723
120,10_00001006_s002_t004_3_bs_0,9.03705625696172
121,10_00001006_s002_t004_3_bs_mode0,5.602656489619378
122,10_00001006_s002_t004_3_bs_0_r,1.0639145836249755
123,10_00001006_s002_t004_3_s_0,23.33982901672516
124,10_00001006_s002_t004_3_s_mode0,19.90542924938282
125,10_00001006_s002_t004_3_s_0_r,1.2771158032160748
126,10_00001027_s001_t001_4_bs,-3.018146462836185
127,10_00001027_s001_t001_4_bs_ov100,0.0
128,10_00001027_s001_t001_4_bs_ov120,0.0
129,10_00001027_s001_t001_4_bs_0,-17.61248414844634
130,10_00001027_s001_t001_4_bs_mode0,-21.046883915788683
131,10_00001027_s001_t001_4_bs_0_r,0.7598991077583956
132,10_00001027_s001_t001_4_s,17.169631676343855
133,10_00001027_s001_t001_4_s_ov100,0.0
134,10_00001027_s001_t001_4_s_ov120,0.0
135,10_00001027_s001_t001_4_s_0,2.575293990733698
136,10_00001027_s001_t001_4_s_mode0,-0.8591057766086436
137,10_00001027_s001_t001_4_s_0_r,1.0305766876975961
138,10_00001027_s001_t001_4_basale_0,-14.594337685610157
139,10_00001027_s002_t005_5_bs_0,-3.2040899808425536
140,10_00001027_s002_t005_5_bs_mode0,-6.638489748184895
141,10_00001027_s002_t005_5_bs_0_r,0.9242687269976227
142,10_00001027_s002_t005_5_s_0,-1.6658797968564016
143,10_00001027_s002_t005_5_s_mode0,-5.100279564198743
144,10_00001027_s002_t005_5_s_0_r,0.9802208654726441
145,10_00001027_s004_t001_6_bs_0,-1.3295459571063333
146,10_00001027_s004_t001_6_bs_mode0,-4.763945724448675
147,10_00001027_s004_t001_6_bs_0_r,0.9456533506999275
148,10_00001027_s004_t001_6_s_0,1.1879946986528154
149,10_00001027_s004_t001_6_s_mode0,-2.2464050686895263
150,10_00001027_s004_t001_6_s_0_r,1.014105163533876
151,10_00001027_s004_t002_7_bs_0,-4.465385675958856
152,10_00001027_s004_t002_7_bs_mode0,-7.899785443301198
153,10_00001027_s004_t002_7_bs_0_r,0.909879983134654
154,10_00001027_s004_t002_7_s_0,1.1977622243797015
155,10_00001027_s004_t002_7_s_mode0,-2.23663754296264
156,10_00001027_s004_t002_7_s_0_r,1.014221134209381
157,83_00008303_s002_t006_1_bs_0,0.9444759152442685
158,83_00008303_s002_t006_1_bs_mode0,0.3917719252283547
159,83_00008303_s002_t006_1_bs_0_r,1.0034599050647217
160,83_00008303_s002_t006_1_s_0,-4.053564610643875
161,83_00008303_s002_t006_1_s_mode0,-4.606268600659789
162,83_00008303_s002_t006_1_s_0_r,0.9640256442603433
163,83_00008345_s001_t000_2_bs,-3.015322988587947
164,83_00008345_s001_t000_2_bs_ov100,0.0
165,83_00008345_s001_t000_2_bs_ov120,0.0
166,83_00008345_s001_t000_2_bs_0,-53.18745110162228
167,83_00008345_s001_t000_2_bs_mode0,-53.740155091638194
168,83_00008345_s001_t000_2_bs_0_r,0.5253977561763615
169,83_00008345_s001_t000_2_s,33.68533684696051
170,83_00008345_s001_t000_2_s_ov100,0.0
171,83_00008345_s001_t000_2_s_ov120,0.0
172,83_00008345_s001_t000_2_s_0,-16.486791266073823
173,83_00008345_s001_t000_2_s_mode0,-17.039495256089737
174,83_00008345_s001_t000_2_s_0_r,0.8536839174947813
175,83_00008345_s001_t000_2_basale_0,-50.17212811303433
176,29_00002991_s004_t000_1_bs_0,8.051793756635192
177,29_00002991_s004_t000_1_bs_mode0,12.023040949756663
178,29_00002991_s004_t000_1_bs_0_r,1.1395626503872114
179,29_00002991_s004_t000_1_s_0,5.344239113259647
180,29_00002991_s004_t000_1_s_mode0,9.315486306381118
181,29_00002991_s004_t000_1_s_0_r,1.0593018721108984
182,29_00002991_s004_t000_2_bs_0,7.195330504637425
183,29_00002991_s004_t000_2_bs_mode0,11.166577697758896
184,29_00002991_s004_t000_2_bs_0_r,1.129620882584243
185,29_00002991_s004_t000_2_s_0,3.419626459321634
186,29_00002991_s004_t000_2_s_mode0,7.390873652443105
187,29_00002991_s004_t000_2_s_0_r,1.0379455796531616
188,29_00002991_s004_t000_3_bs_0,5.1913186918618806
189,29_00002991_s004_t000_3_bs_mode0,9.162565884983351
190,29_00002991_s004_t000_3_bs_0_r,1.106358448299355
191,29_00002991_s004_t000_3_s_0,3.4344116536072846
192,29_00002991_s004_t000_3_s_mode0,7.405658846728755
193,29_00002991_s004_t000_3_s_0_r,1.0381096422413207
194,29_00002991_s004_t001_10_bs_0,7.1481725222667905
195,29_00002991_s004_t001_10_bs_mode0,11.119419715388261
196,29_00002991_s004_t001_10_bs_0_r,1.1290734758978598
197,29_00002991_s004_t001_10_s_0,4.193727468166031
198,29_00002991_s004_t001_10_s_mode0,8.164974661287502
199,29_00002991_s004_t001_10_s_0_r,1.0465353223750975
200,29_00002991_s004_t001_4_bs_0,7.5883260062786775
201,29_00002991_s004_t001_4_bs_mode0,11.559573199400148
202,29_00002991_s004_t001_4_bs_0_r,1.134182747925009
203,29_00002991_s004_t001_4_s_0,3.49349728079423
204,29_00002991_s004_t001_4_s_mode0,7.464744473915701
205,29_00002991_s004_t001_4_s_0_r,1.0387652806273986
206,29_00002991_s004_t001_5_bs_0,4.416956976152534
207,29_00002991_s004_t001_5_bs_mode0,8.388204169274005
208,29_00002991_s004_t001_5_bs_0_r,1.097369709605508
209,29_00002991_s004_t001_5_s_0,6.2518168878069815
210,29_00002991_s004_t001_5_s_mode0,10.223064080928452
211,29_00002991_s004_t001_5_s_0_r,1.0693727278447602
212,29_00002991_s004_t001_6_bs_0,5.740993206217638
213,29_00002991_s004_t001_6_bs_mode0,9.712240399339109
214,29_00002991_s004_t001_6_bs_0_r,1.1127390330777296
215,29_00002991_s004_t001_6_s_0,4.633169052956561
216,29_00002991_s004_t001_6_s_mode0,8.604416246078031
217,29_00002991_s004_t001_6_s_0_r,1.0514115466811549
218,29_00002991_s004_t001_7_bs_0,6.431735022972646
219,29_00002991_s004_t001_7_bs_mode0,10.402982216094117
220,29_00002991_s004_t001_7_bs_0_r,1.1207571176107909
221,29_00002991_s004_t001_7_s_0,4.740180003954265
222,29_00002991_s004_t001_7_s_mode0,8.711427197075736
223,29_00002991_s004_t001_7_s_0_r,1.0525989841434469
224,29_00002991_s004_t001_8_bs_0,6.5561101585931
225,29_00002991_s004_t001_8_bs_mode0,10.52735735171457
226,29_00002991_s004_t001_8_bs_0_r,1.1222008558166239
227,29_00002991_s004_t001_8_s_0,4.244245420745671
228,29_00002991_s004_t001_8_s_mode0,8.215492613867141
229,29_00002991_s004_t001_8_s_0_r,1.047095890324939
230,29_00002991_s004_t001_9_bs_0,5.010633583161393
231,29_00002991_s004_t001_9_bs_mode0,8.981880776282864
232,29_00002991_s004_t001_9_bs_0_r,1.1042610677147655
233,29_00002991_s004_t001_9_s_0,6.053046418343811
234,29_00002991_s004_t001_9_s_mode0,10.024293611465282
235,29_00002991_s004_t001_9_s_0_r,1.0671670890794058
236,29_00002991_s004_t002_11_bs_0,3.0620191368720953
237,29_00002991_s004_t002_11_bs_mode0,7.033266329993566
238,29_00002991_s004_t002_11_bs_0_r,1.0816416823326966
239,29_00002991_s004_t002_11_s_0,2.8974438191849714
240,29_00002991_s004_t002_11_s_mode0,6.868691012306442
241,29_00002991_s004_t002_11_s_0_r,1.0321512266147497
242,29_00002991_s004_t002_12_bs_0,3.9540634468446996
243,29_00002991_s004_t002_12_bs_mode0,7.92531063996617
244,29_00002991_s004_t002_12_bs_0_r,1.091996472662603
245,29_00002991_s004_t002_12_s_0,2.4705131024120135
246,29_00002991_s004_t002_12_s_mode0,6.441760295533484
247,29_00002991_s004_t002_12_s_0_r,1.027413828038502
248,29_00002991_s004_t002_13_bs_0,2.041076493450433
249,29_00002991_s004_t002_13_bs_mode0,6.012323686571904
250,29_00002991_s004_t002_13_bs_0_r,1.0697906488209015
251,29_00002991_s004_t002_13_s_0,2.720719459553308
252,29_00002991_s004_t002_13_s_mode0,6.691966652674779
253,29_00002991_s004_t002_13_s_0_r,1.0301902205385518
254,29_00002991_s004_t002_14_bs_0,2.0461126982319087
255,29_00002991_s004_t002_14_bs_mode0,6.0173598913533795
256,29_00002991_s004_t002_14_bs_0_r,1.0698491087471491
257,29_00002991_s004_t002_14_s_0,2.159573515759604
258,29_00002991_s004_t002_14_s_mode0,6.130820708881075
259,29_00002991_s004_t002_14_s_0_r,1.0239635146803052
260,29_00002991_s004_t003_15_bs_0,1.9844230782315861
261,29_00002991_s004_t003_15_bs_mode0,5.955670271353057
262,29_00002991_s004_t003_15_bs_0_r,1.069133019788906
263,29_00002991_s004_t003_15_s_0,2.6635681793918593
264,29_00002991_s004_t003_15_s_mode0,6.63481537251333
265,29_00002991_s004_t003_15_s_0_r,1.0295560464615163
266,29_00002991_s004_t003_16_bs_0,3.1261861032322003
267,29_00002991_s004_t003_16_bs_mode0,7.097433296353671
268,29_00002991_s004_t003_16_bs_0_r,1.0823865281607985
269,29_00002991_s004_t003_16_s_0,5.139457184593283
270,29_00002991_s004_t003_16_s_mode0,9.110704377714754
271,29_00002991_s004_t003_16_s_0_r,1.0570295277252841
272,29_00002991_s004_t003_17_bs_0,1.2170306601592387
273,29_00002991_s004_t003_17_bs_mode0,5.1882778532807095
274,29_00002991_s004_t003_17_bs_0_r,1.0602251802331075
275,29_00002991_s004_t003_17_s_0,1.936030962249248
276,29_00002991_s004_t003_17_s_mode0,5.907278155370719
277,29_00002991_s004_t003_17_s_0_r,1.021482994696324
278,29_00002991_s004_t003_18_bs,0.8776664797155149
279,29_00002991_s004_t003_18_bs_ov100,0.0
280,29_00002991_s004_t003_18_bs_ov120,0.0
281,29_00002991_s004_t003_18_bs_0,1.719121496458925
282,29_00002991_s004_t003_18_bs_mode0,5.690368689580396
283,29_00002991_s004_t003_18_bs_0_r,1.0660534168782245
284,29_00002991_s004_t003_18_s,1.1951260774632289
285,29_00002991_s004_t003_18_s_ov100,0.0
286,29_00002991_s004_t003_18_s_ov120,0.0
287,29_00002991_s004_t003_18_s_0,2.036581094206639
288,29_00002991_s004_t003_18_s_mode0,6.00782828732811
289,29_00002991_s004_t003_18_s_0_r,1.0225987402570489
290,29_00002991_s004_t003_18_basale_0,0.8414550167434101
291,29_00002991_s004_t005_19_bs,-0.2865381020585005
292,29_00002991_s004_t005_19_bs_ov100,0.0
293,29_00002991_s004_t005_19_bs_ov120,0.0
294,29_00002991_s004_t005_19_bs_0,-4.865090545429808
295,29_00002991_s004_t005_19_bs_mode0,-0.8938433523083376
296,29_00002991_s004_t005_19_bs_0_r,0.9896243265077072
297,29_00002991_s004_t005_19_s,10.249951408293086
298,29_00002991_s004_t005_19_s_ov100,0.0
299,29_00002991_s004_t005_19_s_ov120,0.0
300,29_00002991_s004_t005_19_s_0,5.671398964921778
301,29_00002991_s004_t005_19_s_mode0,9.642646158043249
302,29_00002991_s004_t005_19_s_0_r,1.0629321721914002
303,29_00002991_s004_t005_19_basale_0,-4.578552443371308
304,29_00002991_s004_t005_20_bs_0,-2.7587216367386844
305,29_00002991_s004_t005_20_bs_mode0,1.2125255563827864
306,29_00002991_s004_t005_20_bs_0_r,1.0140749150749948
307,29_00002991_s004_t005_20_s_0,0.8393339421478601
308,29_00002991_s004_t005_20_s_mode0,4.810581135269331
309,29_00002991_s004_t005_20_s_0_r,1.0093135941414173
310,29_00002991_s004_t005_21_bs_0,-4.859663799854005
311,29_00002991_s004_t005_21_bs_mode0,-0.8884166067325339
312,29_00002991_s004_t005_21_bs_0_r,0.9896873198052183
313,29_00002991_s004_t005_21_s_0,-2.9297535130510113
314,29_00002991_s004_t005_21_s_mode0,1.0414936800704595
315,29_00002991_s004_t005_21_s_0_r,0.967490251752333
316,2_00000258_s001_t000_1_bs_0,-44.931698832602706
317,2_00000258_s001_t000_1_bs_mode0,-42.50353733728812
318,2_00000258_s001_t000_1_bs_0_r,0.48482769698071704
319,2_00000258_s001_t000_1_s_0,-3.9756049299107303
320,2_00000258_s001_t000_1_s_mode0,-1.547443434596147
321,2_00000258_s001_t000_1_s_0_r,0.9531905638936234
322,2_00000258_s001_t000_2_bs_0,-4.152109760044453
323,2_00000258_s001_t000_2_bs_mode0,-1.72394826472987
324,2_00000258_s001_t000_2_bs_0_r,0.9791045533274279
325,2_00000258_s001_t000_2_s_0,-6.10243583396651
326,2_00000258_s001_t000_2_s_mode0,-3.6742743386519265
327,2_00000258_s001_t000_2_s_0_r,0.9281489017899643
328,2_00000258_s001_t000_3_bs_0,-5.931498760010243
329,2_00000258_s001_t000_3_bs_mode0,-3.5033372646956593
330,2_00000258_s001_t000_3_bs_0_r,0.957537126555272
331,2_00000258_s001_t000_3_s_0,-5.520161401324927
332,2_00000258_s001_t000_3_s_mode0,-3.0919999060103436
333,2_00000258_s001_t000_3_s_0_r,0.9350046981609897
334,2_00000258_s001_t000_4_bs_0,-6.5998619018683655
335,2_00000258_s001_t000_4_bs_mode0,-4.171700406553782
336,2_00000258_s001_t000_4_bs_0_r,0.9494361024849253
337,2_00000258_s001_t000_4_s_0,-6.730890047435977
338,2_00000258_s001_t000_4_s_mode0,-4.302728552121394
339,2_00000258_s001_t000_4_s_0_r,0.9207493769705194
340,2_00000258_s001_t000_5_bs_0,-5.681243062488193
341,2_00000258_s001_t000_5_bs_mode0,-3.2530815671736093
342,2_00000258_s001_t000_5_bs_0_r,0.9605703988924199
343,2_00000258_s001_t000_5_s_0,-8.016661563424009
344,2_00000258_s001_t000_5_s_mode0,-5.5885000681094255
345,2_00000258_s001_t000_5_s_0_r,0.9056104885029492
346,2_00000258_s001_t000_6_bs,0.24729587136437203
347,2_00000258_s001_t000_6_bs_ov100,0.0
348,2_00000258_s001_t000_6_bs_ov120,0.0
349,2_00000258_s001_t000_6_bs_0,-7.785901337721654
350,2_00000258_s001_t000_6_bs_mode0,-5.357739842407071
351,2_00000258_s001_t000_6_bs_0_r,0.9350604832795988
352,2_00000258_s001_t000_6_s,-0.4006484021733314
353,2_00000258_s001_t000_6_s_ov100,0.0
354,2_00000258_s001_t000_6_s_ov120,0.0
355,2_00000258_s001_t000_6_s_0,-8.433845611259358
356,2_00000258_s001_t000_6_s_mode0,-6.005684115944774
357,2_00000258_s001_t000_6_s_0_r,0.9006984938817465
358,2_00000258_s001_t000_6_basale_0,-8.033197209086026
359,2_00000258_s004_t000_10_bs_0,-10.879916132066384
360,2_00000258_s004_t000_10_bs_mode0,-8.4517546367518
361,2_00000258_s004_t000_10_bs_0_r,0.8975588816004382
362,2_00000258_s004_t000_10_s_0,-9.086540203488681
363,2_00000258_s004_t000_10_s_mode0,-6.658378708174098
364,2_00000258_s004_t000_10_s_0_r,0.893013558796252
365,2_00000258_s004_t000_7_bs_0,-31.577668893647257
366,2_00000258_s004_t000_7_bs_mode0,-29.149507398332673
367,2_00000258_s004_t000_7_bs_0_r,0.6466877864985999
368,2_00000258_s004_t000_7_s_0,-8.920912284972147
369,2_00000258_s004_t000_7_s_mode0,-6.492750789657563
370,2_00000258_s004_t000_7_s_0_r,0.8949636895577122
371,2_00000258_s004_t000_8_bs,-1.352089914696947
372,2_00000258_s004_t000_8_bs_ov100,0.0
373,2_00000258_s004_t000_8_bs_ov120,0.0
374,2_00000258_s004_t000_8_bs_0,-11.119031894972707
375,2_00000258_s004_t000_8_bs_mode0,-8.690870399658124
376,2_00000258_s004_t000_8_bs_0_r,0.8946606329843967
377,2_00000258_s004_t000_8_s,-1.0569815933606606
378,2_00000258_s004_t000_8_s_ov100,0.0
379,2_00000258_s004_t000_8_s_ov120,0.0
380,2_00000258_s004_t000_8_s_0,-10.82392357363642
381,2_00000258_s004_t000_8_s_mode0,-8.395762078321837
382,2_00000258_s004_t000_8_s_0_r,0.8725573169686623
383,2_00000258_s004_t000_8_basale_0,-9.76694198027576
384,2_00000258_s004_t000_9_bs_0,-11.019162176786097
385,2_00000258_s004_t000_9_bs_mode0,-8.591000681471513
386,2_00000258_s004_t000_9_bs_0_r,0.8958711231210599
387,2_00000258_s004_t000_9_s_0,-11.898972728678316
388,2_00000258_s004_t000_9_s_mode0,-9.470811233363733
389,2_00000258_s004_t000_9_s_0_r,0.8598995087554911
390,2_00000281_s001_t000_11_bs_0,-18.343817685450574
391,2_00000281_s001_t000_11_bs_mode0,-15.91565619013599
392,2_00000281_s001_t000_11_bs_0_r,0.8070912265849869
393,2_00000281_s001_t000_11_s_0,39.49797355089241
394,2_00000281_s001_t000_11_s_mode0,41.926135046206994
395,2_00000281_s001_t000_11_s_0_r,1.4650557341227977
396,64_00006413_s004_t000_1_bs_0,-23.163884431240348
397,64_00006413_s004_t000_1_bs_mode0,-16.81377827512887
398,64_00006413_s004_t000_1_bs_0_r,0.7785743956106674
399,64_00006413_s004_t000_1_s_0,30.57200921559908
400,64_00006413_s004_t000_1_s_mode0,36.92211537171056
401,64_00006413_s004_t000_1_s_0_r,1.371541148517416
402,64_00006413_s004_t000_2_bs_0,30.50872840753614
403,64_00006413_s004_t000_2_bs_mode0,36.85883456364762
404,64_00006413_s004_t000_2_bs_0_r,1.4854048618218467
405,64_00006413_s004_t000_2_s_0,31.24539449196017
406,64_00006413_s004_t000_2_s_mode0,37.59550064807165
407,64_00006413_s004_t000_2_s_0_r,1.3797247892199138
408,64_00006413_s004_t000_3_bs_0,30.28100651369384
409,64_00006413_s004_t000_3_bs_mode0,36.63111266980532
410,64_00006413_s004_t000_3_bs_0_r,1.4824059250479924
411,64_00006413_s004_t000_3_s_0,29.768265033438794
412,64_00006413_s004_t000_3_s_mode0,36.118371189550274
413,64_00006413_s004_t000_3_s_0_r,1.36177325807724
414,64_00006413_s004_t000_4_bs_0,28.612974795717307
415,64_00006413_s004_t000_4_bs_mode0,34.963080951828786
416,64_00006413_s004_t000_4_bs_0_r,1.4604391234612324
417,64_00006413_s004_t000_4_s_0,28.575942565451285
418,64_00006413_s004_t000_4_s_mode0,34.926048721562765
419,64_00006413_s004_t000_4_s_0_r,1.3472829818237197
420,64_00006413_s004_t000_5_bs_0,27.321707228517724
421,64_00006413_s004_t000_5_bs_mode0,33.6718133846292
422,64_00006413_s004_t000_5_bs_0_r,1.4434340400815826
423,64_00006413_s004_t000_5_s_0,26.95480931909333
424,64_00006413_s004_t000_5_s_mode0,33.30491547520481
425,64_00006413_s004_t000_5_s_0_r,1.3275813749059684
426,64_00006413_s004_t000_6_bs_0,25.663310883574937
427,64_00006413_s004_t000_6_bs_mode0,32.013417039686416
428,64_00006413_s004_t000_6_bs_0_r,1.421594129563719
429,64_00006413_s004_t000_6_s_0,23.00700047326515
430,64_00006413_s004_t000_6_s_mode0,29.35710662937663
431,64_00006413_s004_t000_6_s_0_r,1.2796037159185503
432,64_00006413_s006_t000_7_s_0,17.217151976041052
433,64_00006413_s006_t000_7_s_mode0,23.56725813215253
434,64_00006413_s006_t000_7_s_0_r,1.2092397779375665
435,64_00006413_s006_t000_8_bs_0,24.107509557975874
436,64_00006413_s006_t000_8_bs_mode0,30.457615714087353
437,64_00006413_s006_t000_8_bs_0_r,1.4011053231102595
438,64_00006413_s006_t000_8_s_0,24.83651376067752
439,64_00006413_s006_t000_8_s_mode0,31.186619916789
440,64_00006413_s006_t000_8_s_0_r,1.3018377622070825
441,64_00006413_s006_t000_9_bs_0,22.949493750801395
442,64_00006413_s006_t000_9_bs_mode0,29.299599906912874
443,64_00006413_s006_t000_9_bs_0_r,1.3858550714535391
444,64_00006413_s006_t000_9_s_0,19.29307522145612
445,64_00006413_s006_t000_9_s_mode0,25.6431813775676
446,64_00006413_s006_t000_9_s_0_r,1.2344684405811057
447,64_00006413_s006_t001_10_bs_0,19.29658150887495
448,64_00006413_s006_t001_10_bs_mode0,25.64668766498643
449,64_00006413_s006_t001_10_bs_0_r,1.3377487929173097
450,64_00006413_s006_t001_10_s_0,19.754738587346992
451,64_00006413_s006_t001_10_s_mode0,26.10484474345847
452,64_00006413_s006_t001_10_s_0_r,1.2400790282262248
453,64_00006440_s001_t001_11_bs_0,42.812043154167156
454,64_00006440_s001_t001_11_bs_mode0,49.162149310278636
455,64_00006440_s001_t001_11_bs_0_r,1.6474308418952683
456,64_00006440_s001_t001_11_s_0,42.70279613022238
457,64_00006440_s001_t001_11_s_mode0,49.05290228633386
458,64_00006440_s001_t001_11_s_0_r,1.518966411636187
459,64_00006440_s001_t001_12_bs,0.18975879600996848
460,64_00006440_s001_t001_12_bs_ov100,1.0
461,64_00006440_s001_t001_12_bs_ov120,1.0
462,64_00006440_s001_t001_12_bs_0,41.71990937517933
463,64_00006440_s001_t001_12_bs_mode0,48.07001553129081
464,64_00006440_s001_t001_12_bs_0_r,1.6330482100959602
465,64_00006440_s001_t001_12_s,-0.26762769552151155
466,64_00006440_s001_t001_12_s_ov100,1.0
467,64_00006440_s001_t001_12_s_ov120,1.0
468,64_00006440_s001_t001_12_s_0,41.26252288364785
